"WN","08/22/2022","1401","N432WN","HOU","06:00","06:01","1"
"WN","08/22/2022","1418","N407WN","MDW","05:00","04:59","-1"
"WN","08/22/2022","1428","N8681M","RNO","05:15","05:16","1"
"WN","08/22/2022","1430","N8681M","SMF","15:30","15:47","17"
"WN","08/22/2022","1436","N914WN","SEA","05:20","05:36","16"
"WN","08/22/2022","1440","N480WN","OAK","10:50","11:02","12"
"WN","08/22/2022","1445","N8715Q","SJC","05:40","05:37","-3"
"WN","08/22/2022","1448","N8622A","DEN","22:55","23:32","37"
"WN","08/22/2022","1449","N231WN","SJC","06:30","06:28","-2"
"WN","08/22/2022","1453","N447WN","ONT","22:20","22:47","27"
"WN","08/22/2022","1460","N948WN","STL","06:25","06:23","-2"
"WN","08/22/2022","1470","N8679A","SFO","12:30","13:04","34"
"WN","08/22/2022","1475","N8324A","OAK","13:40","15:23","103"
"WN","08/22/2022","1484","N909WN","SAN","20:50","21:36","46"
"WN","08/22/2022","1490","N204WN","BOI","13:20","13:26","6"
"WN","08/22/2022","1493","N214WN","AMA","11:55","12:05","10"
"WN","08/22/2022","1494","N467WN","SNA","15:50","15:48","-2"
"WN","08/22/2022","1516","N919WN","SMF","18:30","20:26","116"
"WN","08/22/2022","1540","N562WN","BUR","19:55","21:17","82"
"WN","08/22/2022","1544","N214WN","SAN","21:50","23:45","115"
"WN","08/22/2022","1574","N8739L","AUS","17:45","17:58","13"
"WN","08/22/2022","1587","N8651A","SJC","16:05","17:13","68"
"WN","08/22/2022","1594","N7856A","SLC","18:55","21:31","156"
"WN","08/22/2022","1595","N7856A","LAX","22:55","01:01","126"
"WN","08/22/2022","1657","N954WN","TUL","10:05","10:12","7"
"WN","08/22/2022","1752","N8630B","ELP","21:30","21:56","26"
"WN","08/22/2022","1760","N405WN","LAX","17:45","17:50","5"
"WN","08/22/2022","1769","N229WN","SAT","16:40","17:13","33"
"WN","08/22/2022","1770","N8679A","PHX","11:40","00:00","0"
"WN","08/22/2022","1771","N8619F","IND","18:25","19:12","47"
"WN","08/22/2022","1774","N727SW","LGB","14:35","15:00","25"
"WN","08/22/2022","1776","N727SW","FAT","22:15","23:04","49"
"WN","08/22/2022","1902","N403WN","OAK","05:20","05:20","0"
"WN","08/22/2022","1906","N7731A","LAX","20:30","21:21","51"
"WN","08/22/2022","1910","N8320J","DEN","19:15","19:19","4"
"WN","08/22/2022","1913","N8815L","DEN","08:15","08:13","-2"
"WN","08/22/2022","1931","N8655D","SAN","14:05","15:23","78"
"WN","08/22/2022","1932","N8655D","MDW","20:15","21:40","85"
"WN","08/22/2022","1947","N8520Q","SMF","09:45","09:58","13"
"WN","08/22/2022","1950","N8520Q","RNO","22:55","00:01","66"
"WN","08/22/2022","1952","N8743K","STL","17:00","17:24","24"
"WN","08/22/2022","1956","N296WN","BUR","19:10","19:32","22"
