"WN","03/05/2019","1167","N495WN","CMH","17:25","17:26","1"
"WN","03/05/2019","1222","N7725A","PHX","20:00","19:58","-2"
"WN","03/05/2019","1253","N8732S","BNA","16:10","16:23","13"
"WN","03/05/2019","1270","N8669B","MKE","09:40","09:44","4"
"WN","03/05/2019","1303","N554WN","LAX","16:20","16:20","0"
"WN","03/05/2019","1333","N435WN","ICT","11:35","11:55","20"
"WN","03/05/2019","1338","N8689C","PHX","09:45","09:46","1"
"WN","03/05/2019","1346","N8583Z","RDU","15:45","16:10","25"
"WN","03/05/2019","1351","N442WN","SFO","21:25","22:20","55"
"WN","03/05/2019","1368","N8705Q","DEN","11:10","11:06","-4"
"WN","03/05/2019","1385","N8600F","BOI","20:50","20:56","6"
"WN","03/05/2019","1387","N8630B","SJC","15:10","15:10","0"
"WN","03/05/2019","1397","N8546V","LAX","11:05","11:06","1"
"WN","03/05/2019","1400","N754SW","SJC","13:55","13:58","3"
"WN","03/05/2019","1406","N747SA","OAK","08:25","08:35","10"
"WN","03/05/2019","1424","N425LV","SJC","08:20","08:16","-4"
"WN","03/05/2019","1451","N432WN","LAX","09:10","09:10","0"
"WN","03/05/2019","1518","N263WN","STL","18:25","18:37","12"
"WN","03/05/2019","1576","N291WN","ONT","11:55","11:52","-3"
"WN","03/05/2019","1579","N8686A","SEA","08:15","08:34","19"
"WN","03/05/2019","1588","N270WN","SMF","17:35","17:35","0"
"WN","03/05/2019","1591","N8324A","OAK","20:55","20:58","3"
"WN","03/05/2019","1643","N8312C","OMA","09:40","09:54","14"
"WN","03/05/2019","1646","N8312C","MDW","17:05","17:15","10"
"WN","03/05/2019","1692","N8728Q","SAT","20:05","20:09","4"
"WN","03/05/2019","1705","N8726H","HOU","05:50","05:49","-1"
"WN","03/05/2019","1799","N268WN","SMF","20:25","20:25","0"
"WN","03/05/2019","1803","N8623F","MCI","09:00","09:01","1"
"WN","03/05/2019","1846","N8727M","HOU","10:55","11:00","5"
"WN","03/05/2019","1855","N449WN","LAX","19:20","19:20","0"
"WN","03/05/2019","1862","N7715E","ABQ","21:05","21:14","9"
"WN","03/05/2019","1864","N8710M","MKE","15:30","16:06","36"
"WN","03/05/2019","1870","N202WN","PHX","21:15","21:12","-3"
"WN","03/05/2019","1873","N262WN","PHX","14:20","14:34","14"
"WN","03/05/2019","1881","N940WN","MCI","15:15","15:10","-5"
"WN","03/05/2019","1883","N743SW","SNA","16:10","16:34","24"
"WN","03/05/2019","1899","N8577Z","LIT","13:40","13:43","3"
"WN","03/05/2019","1908","N8623F","SDF","16:50","16:46","-4"
"WN","03/05/2019","1912","N799SW","BUR","10:10","10:09","-1"
"WN","03/05/2019","1926","N8568Z","DEN","13:00","13:08","8"
"WN","03/05/2019","1940","N258WN","RNO","15:30","15:33","3"
"WN","03/05/2019","1951","N246LV","BUR","16:30","16:27","-3"
"WN","03/05/2019","1971","N270WN","BUR","14:05","14:06","1"
"WN","03/05/2019","1974","N8720L","BWI","16:55","17:34","39"
"WN","03/05/2019","1979","N7733B","OAK","18:00","17:58","-2"
"WN","03/05/2019","1980","N775SW","BUR","18:15","18:18","3"
"WN","03/05/2019","1987","N487WN","BUR","11:20","11:16","-4"
"WN","03/05/2019","1992","N258WN","SAN","11:20","11:19","-1"
"WN","03/05/2019","1997","N8600F","SJC","06:10","00:00","0"
"WN","03/05/2019","2001","N434WN","SFO","15:15","15:27","12"
"WN","03/05/2019","2003","N434WN","SFO","19:40","19:57","17"
"WN","03/05/2019","2006","N910WN","SAN","09:30","09:29","-1"
"WN","03/05/2019","2020","N402WN","SNA","18:45","18:42","-3"
"WN","03/05/2019","2027","N201LV","BNA","05:50","05:47","-3"
"WN","03/05/2019","2055","N8318F","MDW","07:05","07:03","-2"
"WN","03/05/2019","2056","N935WN","SLC","08:25","08:33","8"
"WN","03/05/2019","2060","N8566Z","DEN","07:10","07:06","-4"
"WN","03/05/2019","2081","N793SA","ABQ","16:35","16:33","-2"
"WN","03/05/2019","2082","N475WN","MAF","10:30","10:25","-5"
"WN","03/05/2019","2083","N449WN","SJC","09:10","09:09","-1"
"WN","03/05/2019","2092","N962WN","ONT","16:50","17:22","32"
"WN","03/05/2019","2099","N955WN","OAK","12:25","12:34","9"
"WN","03/05/2019","2107","N8604K","CLE","09:40","09:41","1"
"WN","03/05/2019","2115","N212WN","DAL","06:05","06:02","-3"
"WN","03/05/2019","2130","N7722B","PHX","08:00","07:56","-4"
"WN","03/05/2019","2134","N7835A","SAN","16:10","16:36","26"
"WN","03/05/2019","2138","N8685B","ATL","13:35","13:35","0"
"WN","03/05/2019","2140","N8678E","OAK","10:10","10:10","0"
"WN","03/05/2019","2142","N7706A","SAN","06:35","06:32","-3"
"WN","03/05/2019","2162","N422WN","SFO","12:00","12:18","18"
"WN","03/05/2019","2163","N797MX","BUR","08:55","08:53","-2"
"WN","03/05/2019","2164","N8508W","SLC","21:50","22:15","25"
"WN","03/05/2019","2165","N7863A","STL","07:20","07:20","0"
"WN","03/05/2019","2168","N709SW","SAT","05:40","05:36","-4"
"WN","03/05/2019","2170","N459WN","RNO","06:20","06:18","-2"
"WN","03/05/2019","2171","N7814B","RNO","09:10","09:09","-1"
"WN","03/05/2019","2179","N792SW","OAK","16:00","16:00","0"
"WN","03/05/2019","2190","N8310C","MCO","09:00","09:16","16"
"WN","03/05/2019","2202","N7818L","PIT","09:00","09:10","10"
"WN","03/05/2019","2204","N262WN","SFO","18:05","18:13","8"
